MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	FILIOU_2010	DAHlHAUS_2011	COCHEN_2013	BIESEMANN_2014	DISTLER_2014	LIU_2014	CHANG_2015	KOHANSAL_NODEHI_2016	GONZALEZ_LOZANO_2016	ALFIERI_2017	HEO_2018	TAOUFIQ_2020
211389	Suox	6821	SUOX	0	0	0	0	1	0	1	1	1	0	0	1
15115	Hars	3035	HARS	1	0	1	0	1	1	1	1	1	0	1	1
20341	Selenbp1	8991	SELENBP1	0	0	0	0	0	0	1	1	0	0	0	1
170625	Snx18	112574	SNX18	0	0	1	0	0	0	1	1	0	0	0	0
104111	Adcy3	109	ADCY3	1	0	0	0	1	0	0	1	0	0	0	1
53817	Ddx39b	7919	DDX39B	1	0	1	0	1	1	1	0	0	0	0	1
70533	Btf3l4	91408	BTF3L4	1	0	0	0	0	0	0	1	0	0	0	0
259279	Tubgcp3	10426	TUBGCP3	1	0	1	0	1	0	0	1	0	0	0	1
59008	Anapc5	51433	ANAPC5	0	0	1	0	0	0	0	0	0	0	0	0
216150	Cdc34	997	CDC34	0	0	0	0	0	0	1	0	0	0	0	0
18530	Pcdh8	5100	PCDH8	1	0	0	0	1	0	0	1	0	0	0	0
12876	Cpe	1363	CPE	0	0	0	1	1	1	1	1	1	0	1	1
11564	Adsl	158	ADSL	0	0	1	0	0	0	0	1	1	0	1	1
56199	Abcb10	23456	ABCB10	1	0	0	0	1	0	0	1	0	0	0	1
23837	Cfdp1	10428	CFDP1	1	0	0	0	0	0	0	0	0	0	0	0
50933	Uchl3	7347	UCHL3	1	0	1	0	1	0	0	1	0	0	1	1
21843	Tial1	7073	TIAL1	0	0	1	0	0	0	1	0	0	0	0	1
68537	Mrpl13	28998	MRPL13	1	0	0	0	1	0	0	1	0	0	0	1
66146	Tmem57	55219	TMEM57	1	0	0	0	0	0	0	0	0	0	0	1
26895	Cops7b	64708	COPS7B	0	0	1	0	0	0	0	1	0	0	0	1
80877	Lrba	987	LRBA	1	0	1	0	1	0	0	1	0	0	0	0
52036	Ppp6r3	55291	PPP6R3	1	0	0	0	1	0	0	1	0	0	1	1
56356	Gltp	51228	GLTP	1	0	0	0	0	0	0	1	0	0	1	1
66682	Trappc5	126003	TRAPPC5	0	0	1	0	0	0	0	1	1	0	0	1
68183	Bcas2	10286	BCAS2	0	0	1	0	0	0	0	0	0	0	0	0
68165	Fdx1l	112812	FDX1L	1	0	0	0	1	0	0	1	0	0	0	1
19141	Lgmn	5641	LGMN	0	0	1	0	0	0	0	1	0	0	0	1
227720	Nup214	8021	NUP214	0	0	1	0	0	0	0	0	0	0	0	0
245638	Tbc1d8b	54885	TBC1D8B	1	0	0	0	1	0	0	0	0	0	0	0
228983	Osbpl2	9885	OSBPL2	0	0	0	0	1	0	1	1	0	0	0	1
74098	0610037L13Rik	54987	C1orf123	0	0	1	0	0	0	0	1	0	0	0	1
70296	Tbc1d13	54662	TBC1D13	0	0	1	0	0	0	0	1	0	0	0	1
64384	Sirt3	23410	SIRT3	1	0	1	0	1	0	1	1	0	0	0	1
76687	Spcs3	60559	SPCS3	0	0	1	0	0	0	0	1	0	0	0	0
217265	Abca5	23461	ABCA5	1	0	0	0	1	0	0	1	0	0	0	0
59027	Nampt	10135	NAMPT	1	0	1	0	1	0	1	1	0	0	1	1
67841	Atg3	64422	ATG3	1	0	1	0	0	0	1	1	1	0	0	1
19091	Prkg1	5592	PRKG1	1	0	0	0	0	0	0	1	0	0	0	0
60596	Gucy1a3	2982	GUCY1A3	1	0	1	0	0	0	1	1	1	0	1	1
12512	Cd63	967	CD63	0	0	1	0	0	0	0	1	0	0	0	0
12411	Cbs	875	CBS	0	0	1	0	0	0	0	1	0	0	0	1
28106	Mydgf	56005	MYDGF	0	0	0	0	0	0	1	1	0	0	0	1
56420	Ppp4c	5531	PPP4C	1	0	0	0	1	0	0	0	0	0	0	0
19337	Rab33a	9363	RAB33A	1	0	0	0	0	0	0	1	0	0	1	1
268822	Adck5	203054	ADCK5	1	0	0	0	0	0	0	1	0	0	0	1
73830	Eif3k	27335	EIF3K	0	0	1	0	0	0	0	1	0	0	1	1
18759	Prkci	5584	PRKCI	0	0	1	0	0	0	0	1	0	0	0	1
66902	Mtap	4507	MTAP	1	0	1	0	1	0	1	1	0	0	1	0
21399	Tcea1	6917	TCEA1	1	0	0	0	1	0	0	0	0	0	0	0
233033	Samd4b	55095	SAMD4B	0	0	1	0	0	0	0	0	0	0	0	0
11416	Slc33a1	9197	SLC33A1	0	0	1	0	0	0	0	1	0	0	0	0
100705	Acacb	32	ACACB	1	0	0	0	0	0	1	0	0	0	0	0
70381	Tecpr1	25851	TECPR1	1	0	0	0	1	0	1	1	1	0	1	1
78937	Avl9	23080	AVL9	0	0	0	0	0	0	1	1	0	0	1	1
73192	Xpot	11260	XPOT	0	0	1	0	0	0	1	0	0	0	0	0
67384	Bag4	9530	BAG4	1	0	0	0	0	0	0	0	0	0	0	0
231872	Aimp2	7965	AIMP2	0	0	1	0	1	0	1	1	0	0	0	0
54451	Cpsf3	51692	CPSF3	1	0	1	0	0	0	0	0	0	0	0	0
53415	Htatip2	10553	HTATIP2	0	0	0	0	0	0	1	1	0	0	0	1
67282	Ccdc53	51019	CCDC53	1	0	0	0	0	0	0	1	0	0	0	0
17294	Mest	4232	MEST	0	0	1	0	0	0	0	1	0	0	0	0
12505	Cd44	960	CD44	0	0	1	0	1	0	1	1	0	0	0	1
58523	Elp2	55250	ELP2	0	0	1	0	0	0	0	1	0	0	0	1
102141	Snx25	83891	SNX25	1	0	0	0	0	0	0	0	0	0	0	0
74185	Gbe1	2632	GBE1	0	0	1	0	0	0	1	1	0	0	0	1
75062	Sf3a3	10946	SF3A3	0	0	1	0	1	0	0	0	0	0	0	0
22329	Vcam1	7412	VCAM1	1	0	1	0	1	0	0	1	1	0	1	1
53324	Nptx2	4885	NPTX2	1	0	0	0	1	0	0	1	1	0	1	1
15289	Hmgb1	3146	HMGB1	0	0	1	1	1	1	0	1	0	0	0	0
56436	Adrm1	11047	ADRM1	0	0	1	0	1	0	1	1	0	0	1	1
21912	Tspan7	7102	TSPAN7	1	1	1	0	1	1	1	1	1	0	0	1
18711	Pikfyve	200576	PIKFYVE	1	0	0	0	1	0	0	1	0	0	0	1
276770	Eif5a	1984	EIF5A	1	0	0	1	1	0	0	1	1	0	1	0
76563	Qrsl1	55278	QRSL1	1	0	0	0	1	0	0	1	0	0	0	1
14208	Ppm1g	5496	PPM1G	1	0	1	0	0	0	0	0	0	0	0	0
59095	Fxyd6	53826	FXYD6	1	0	0	1	0	0	0	1	1	0	0	0
140858	Wdr5	11091	WDR5	0	0	1	0	0	0	0	0	0	0	0	0
26433	Plod3	8985	PLOD3	0	0	1	0	0	0	0	0	0	0	0	0
56187	Rabggta	5875	RABGGTA	1	0	1	0	1	0	0	1	1	0	1	1
66204	Acyp1	97	ACYP1	0	0	0	1	0	0	1	1	1	0	1	1
69276	Sec62	7095	SEC62	0	0	1	0	0	0	0	1	0	0	0	1
224143	Poglut1	56983	POGLUT1	1	0	0	0	0	0	0	1	0	0	0	1
66234	Msmo1	6307	MSMO1	0	0	1	0	0	0	0	1	0	0	0	0
69151	Lzic	84328	LZIC	1	0	0	0	0	0	0	1	0	0	0	1
78913	Ltn1	26046	LTN1	0	0	1	0	1	0	0	0	0	0	0	0
227801	Dennd1a	57706	DENND1A	1	0	0	0	1	0	0	1	0	0	0	1
330192	Vps37b	79720	VPS37B	1	0	0	0	1	0	0	1	0	0	0	1
226432	Ipo9	55705	IPO9	1	0	1	0	0	0	0	1	0	1	1	1
230649	Atpaf1	64756	ATPAF1	0	0	0	0	1	0	1	1	0	0	1	1
69024	Snx15	29907	SNX15	1	0	0	0	0	0	0	0	0	0	0	1
11532	Adh5	128	ADH5	1	0	1	0	1	0	1	1	0	0	1	1
170760	Acbd3	64746	ACBD3	1	0	1	0	0	0	0	1	0	0	0	0
18830	Pltp	5360	PLTP	1	0	0	0	0	0	0	0	0	0	0	0
27998	Exosc5	56915	EXOSC5	0	0	1	0	0	0	0	0	0	0	0	0
17710	mt-Co3	4514	COX3	0	0	1	0	0	0	0	1	0	0	0	1
54609	Ubqln2	29978	UBQLN2	1	0	1	0	1	1	1	1	1	0	1	1
14466	Gba	2629	GBA	1	0	1	0	1	0	1	1	0	0	0	1
71461	Ptk7	5754	PTK7	1	0	1	0	1	0	0	0	0	0	0	1
102122	Fam192a	80011	FAM192A	1	0	0	0	0	0	0	0	0	0	0	0
12729	Clns1a	1207	CLNS1A	0	0	1	0	0	0	0	0	0	0	0	0
67417	Ears2	124454	EARS2	1	0	0	0	1	0	1	1	0	0	0	1
11800	Api5	8539	API5	0	0	1	0	1	0	0	0	0	0	0	1
234664	Nae1	8883	NAE1	1	0	1	0	0	0	1	1	0	0	1	1
105245	Txndc5	81567	TXNDC5	1	0	0	0	1	0	1	1	1	0	1	1
76959	Chmp5	51510	CHMP5	0	0	1	0	0	0	0	1	0	0	0	1
67529	Fgfr1op2	26127	FGFR1OP2	1	0	0	0	0	0	0	0	0	0	0	1
14732	Gpam	57678	GPAM	0	0	1	0	0	0	0	1	0	0	0	0
67036	Mrpl45	84311	MRPL45	0	1	1	0	1	0	0	1	0	0	1	1
66706	Ndufaf3	25915	NDUFAF3	1	0	0	0	1	0	0	1	0	0	0	1
193385	Fam65b	9750	FAM65B	0	0	1	0	0	0	0	0	0	0	0	1
72584	Cul4b	8450	CUL4B	1	0	1	0	1	0	0	1	0	0	1	1
237542	Osbpl8	114882	OSBPL8	1	0	1	0	0	0	1	1	0	0	1	1
67726	Fam114a2	10827	FAM114A2	1	0	0	0	0	0	1	1	0	0	1	1
242291	Impad1	54928	IMPAD1	1	0	1	0	1	0	0	0	0	0	1	0
56208	Becn1	8678	BECN1	1	0	0	0	0	0	0	1	0	0	0	1
81702	Ankrd17	26057	ANKRD17	0	0	1	0	1	0	0	0	0	0	0	0
80898	Erap1	51752	ERAP1	0	0	1	0	0	0	0	0	0	0	0	0
22169	Cmpk2	129607	CMPK2	1	0	1	0	1	0	0	1	1	0	1	1
28084	Vps25	84313	VPS25	1	0	0	0	0	0	0	1	0	0	1	1
54170	Rragc	64121	RRAGC	1	0	1	0	0	0	0	1	0	0	1	1
56747	Sez6l	23544	SEZ6L	1	0	0	0	1	0	0	1	1	0	0	1
231801	Agfg2	3268	AGFG2	0	0	0	0	1	0	1	0	1	0	0	1
73046	Glrx5	51218	GLRX5	1	0	0	0	1	0	1	1	1	0	0	1
13641	Efnb1	1947	EFNB1	0	1	0	0	1	0	0	1	0	0	0	1
20848	Stat3	6774	STAT3	0	0	1	0	0	0	0	1	0	0	0	1
76795	Tbc1d9b	23061	TBC1D9B	1	0	1	0	1	0	0	1	0	0	0	1
71169	Nbas	51594	NBAS	1	0	0	0	0	0	0	1	0	0	0	1
58240	Hs1bp3	64342	HS1BP3	1	0	0	0	0	0	1	0	0	0	0	0
59125	Nek7	140609	NEK7	0	0	0	0	0	0	1	1	0	0	0	1
74255	Smu1	55234	SMU1	0	0	1	0	0	0	0	1	0	0	0	0
11761	Aox1	316	AOX1	0	0	1	0	1	0	0	0	0	0	0	0
69202	Ptms	5763	PTMS	0	0	1	0	0	0	0	1	1	0	0	1
140492	Kcnn2	3781	KCNN2	1	0	0	0	1	0	0	0	0	0	0	0
18451	P4ha1	5033	P4HA1	0	0	1	0	0	0	0	1	0	0	0	1
67830	Rer1	11079	RER1	0	0	1	0	0	0	0	1	0	0	0	1
24015	Abce1	6059	ABCE1	1	0	1	0	0	1	1	1	1	0	0	1
22195	Ube2l3	7332	UBE2L3	0	0	0	0	1	1	1	1	1	0	1	0
54384	Mtmr7	9108	MTMR7	1	0	0	0	0	0	0	1	0	0	0	1
56457	Clptm1	1209	CLPTM1	1	0	1	0	1	0	0	1	0	0	0	1
23802	Amfr	267	AMFR	1	0	0	0	0	0	0	1	0	0	0	1
13680	Ddx19a	55308	DDX19A	1	0	1	0	1	0	1	0	0	0	0	1
26399	Map2k6	5608	MAP2K6	1	0	0	0	0	0	1	1	0	0	1	1
67864	Yipf4	84272	YIPF4	0	0	1	0	0	0	0	0	0	0	0	0
75805	Nln	57486	NLN	1	0	1	0	1	0	0	1	1	0	1	1
19177	Psmb7	5695	PSMB7	0	0	1	0	1	1	0	1	0	0	1	1
66521	Rwdd1	51389	RWDD1	1	0	0	0	0	0	0	1	0	0	0	0
18708	Pik3r1	5295	PIK3R1	0	0	0	0	0	0	1	1	0	0	1	1
11803	Aplp1	333	APLP1	0	0	0	0	0	0	1	1	1	0	0	1
57317	Srsf4	6429	SRSF4	0	0	1	0	0	0	0	0	0	0	0	0
16409	Itgam	3684	ITGAM	0	0	1	0	1	0	1	0	0	0	0	0
216549	Aftph	54812	AFTPH	1	0	0	0	0	0	0	0	0	0	0	0
70757	Hacd2	201562	HACD2	0	0	1	0	1	0	0	1	0	0	0	1
56434	Tspan3	10099	TSPAN3	0	0	1	0	0	0	0	0	0	0	0	1
66641	Sike1	80143	SIKE1	1	0	0	0	0	0	0	0	0	0	0	0
17436	Me1	4199	ME1	1	0	1	0	1	1	1	1	1	0	1	1
14854	Gss	2937	GSS	0	0	1	0	1	0	1	1	0	0	0	1
74316	Isca2	122961	ISCA2	1	0	0	0	1	0	0	1	1	0	0	1
140546	Eri3	79033	ERI3	0	0	1	0	1	0	0	1	0	0	1	1
380959	Alg10b	84920	ALG10	0	0	1	0	0	0	0	1	0	0	0	0
69634	Clybl	171425	CLYBL	1	0	1	0	1	0	0	1	0	0	1	1
11432	Acp2	53	ACP2	0	0	1	0	0	0	0	0	0	0	0	1
67897	Rnmt	8731	RNMT	0	0	1	0	0	0	0	0	0	0	0	0
74237	Tubgcp2	10844	TUBGCP2	1	0	1	0	1	0	1	0	0	0	0	1
78610	Uvrag	7405	UVRAG	1	0	0	0	0	0	0	1	0	0	0	1
18145	Npc1	4864	NPC1	1	0	0	0	0	0	0	1	1	0	0	1
14635	Galk1	2584	GALK1	0	0	1	0	0	0	0	1	0	0	0	1
328580	Tubgcp6	85378	TUBGCP6	1	0	0	0	0	0	0	1	0	0	0	1
28030	Gfm1	85476	GFM1	1	0	1	0	1	0	0	1	1	0	1	1
102098	Arhgef18	23370	ARHGEF18	1	0	0	0	1	0	0	0	0	0	0	0
211499	Tmem87a	25963	TMEM87A	1	0	0	0	1	0	0	0	0	0	0	0
23827	Bpnt1	10380	BPNT1	0	0	1	0	1	1	0	1	1	0	1	1
74388	Dpp8	54878	DPP8	0	0	1	0	0	0	0	0	0	0	0	0
76484	Kndc1	85442	KNDC1	1	0	0	0	1	0	0	1	0	0	0	0
106583	Scaf8	22828	SCAF8	0	0	1	0	0	0	0	0	0	0	0	0
212163	8030462N17Rik	147339	C18orf25	1	0	0	0	0	0	0	0	0	0	0	0
56692	Lamtor3	8649	LAMTOR3	0	0	0	0	1	0	1	1	0	0	1	1
26900	Ddx3y	8653	DDX3Y	0	0	1	0	1	0	0	0	1	0	0	0
12520	Cd81	975	CD81	1	0	0	0	1	0	0	1	0	0	0	1
66997	Psmd12	5718	PSMD12	1	0	1	0	1	0	1	1	0	0	1	1
66413	Psmd6	9861	PSMD6	1	1	1	0	1	1	0	1	1	0	1	1
56334	Tmed2	10959	TMED2	1	0	0	0	1	0	0	1	0	0	1	1
56736	Rnf14	9604	RNF14	1	0	1	0	1	0	0	1	0	1	1	1
66118	Sarnp	84324	SARNP	0	0	1	0	1	0	0	0	0	0	0	0
140481	Man2a2	4122	MAN2A2	1	0	0	0	1	0	0	1	1	0	0	0
26416	Mapk14	1432	MAPK14	0	0	1	0	1	0	0	0	0	0	0	0
223978	Cpped1	55313	CPPED1	0	0	1	0	0	0	0	1	0	0	0	0
76299	Erp44	23071	ERP44	1	0	1	0	1	0	1	1	1	0	1	1
19298	Pex19	5824	PEX19	1	0	0	0	0	0	0	1	0	0	0	1
23942	Mta2	9219	MTA2	0	0	1	0	0	0	0	0	0	0	0	0
18797	Plcb3	5331	PLCB3	1	0	1	0	1	0	0	1	0	0	0	1
11658	Alcam	214	ALCAM	1	1	1	0	1	1	1	1	1	0	1	1
12417	Cbx3	11335	CBX3	1	0	0	0	1	0	0	0	0	0	0	0
240880	Scyl3	57147	SCYL3	0	0	1	0	0	0	0	0	0	0	0	0
72692	Hnrnpll	92906	HNRNPLL	1	0	1	0	1	0	0	0	0	0	0	0
246703	Apoa1bp	128240	APOA1BP	1	0	1	0	1	0	1	1	0	0	1	1
226519	Lamc1	3915	LAMC1	1	0	1	0	1	1	0	0	0	0	0	0
76626	Msi2	124540	MSI2	0	0	1	0	0	0	0	1	0	0	1	0
208967	Thnsl1	79896	THNSL1	1	0	0	0	1	0	1	1	0	0	1	1
56194	Prpf40a	55660	PRPF40A	0	0	1	0	1	0	0	0	0	0	0	0
320563	Islr2	57611	ISLR2	1	0	0	0	1	0	0	1	1	0	0	1
12978	Csf1r	1436	CSF1R	0	0	1	0	1	0	0	0	0	0	0	0
210998	D15Ertd621e	157769	FAM91A1	1	0	1	0	0	0	0	1	0	0	0	1
23997	Psmd13	5719	PSMD13	0	0	1	1	1	1	0	1	1	0	1	1
16341	Eif3e	3646	EIF3E	1	0	0	0	1	0	0	1	0	0	0	1
19293	Pvalb	5816	PVALB	1	0	0	0	0	0	0	1	0	0	1	1
237500	Tmtc3	160418	TMTC3	0	0	1	0	1	0	0	0	0	0	0	0
72674	Adipor1	51094	ADIPOR1	1	0	0	0	0	0	0	0	0	0	0	0
11428	Aco1	48	ACO1	1	0	0	0	1	1	1	1	1	0	1	1
69617	Pitrm1	10531	PITRM1	1	0	1	0	1	0	1	1	0	0	1	1
64291	Osbpl1a	114876	OSBPL1A	1	0	1	0	1	0	1	1	0	0	1	1
19286	Pts	5805	PTS	1	0	0	0	0	0	0	1	0	0	0	0
17156	Man1a2	10905	MAN1A2	1	0	0	0	1	0	0	0	0	0	0	0
16987	Lss	4047	LSS	0	0	1	0	1	0	1	1	0	0	0	0
30949	Lcmt1	51451	LCMT1	0	0	0	0	0	0	1	1	0	0	0	1
66440	Cdc26	246184	CDC26	1	0	0	0	0	0	0	0	0	0	0	0
240174	Thada	63892	THADA	0	0	1	0	1	0	0	0	0	0	0	0
16779	Lamb2	3913	LAMB2	0	0	1	0	1	1	0	0	0	0	0	1
13495	Drg2	1819	DRG2	1	0	1	0	0	0	0	1	0	0	1	1
108062	Cstf2	1478	CSTF2	1	0	0	0	0	0	0	0	0	0	0	0
13849	Ephx1	2052	EPHX1	0	0	1	0	1	0	1	1	1	0	1	1
107589	Mylk	4638	MYLK	0	0	0	0	1	0	1	1	0	0	0	0
79044	Mrps34	65993	MRPS34	0	0	1	0	1	0	0	1	0	0	0	1
217733	Tmem63c	57156	TMEM63C	1	0	0	0	0	0	0	0	0	0	0	1
19243	Ptp4a1	7803	PTP4A1	0	0	0	0	1	0	1	1	1	0	0	1
19072	Prep	5550	PREP	1	0	1	0	1	1	1	1	1	0	1	1
209131	Snx30	401548	SNX30	1	0	0	0	0	0	1	1	1	0	0	1
15463	Agfg1	3267	AGFG1	1	1	1	0	1	0	1	1	1	0	1	1
20019	Polr1a	25885	POLR1A	0	0	0	0	1	0	1	0	0	0	0	0
20853	Stau1	6780	STAU1	1	0	0	0	0	0	0	0	0	0	0	0
66375	Dhrs7	51635	DHRS7	0	0	1	0	0	0	0	1	0	0	1	1
27756	Lsm2	57819	LSM2	0	0	0	0	0	0	1	1	0	0	0	0
20166	Rtkn	6242	RTKN	1	0	0	0	0	0	0	0	0	0	0	1
56529	Sec11a	23478	SEC11A	1	0	0	0	1	0	0	1	1	0	0	1
231380	Uba6	55236	UBA6	1	0	1	0	1	0	1	1	0	0	1	1
13014	Cstb	1476	CSTB	0	0	0	0	0	0	1	1	0	0	0	1
27393	Mrpl39	54148	MRPL39	1	0	0	0	1	0	0	1	1	0	1	1
19385	Ranbp1	5902	RANBP1	1	0	1	0	0	1	1	1	0	0	1	1
52700	Txndc17	84817	TXNDC17	0	0	0	0	0	0	1	1	0	0	0	1
11677	Akr1b3	231	AKR1B1	0	0	1	0	1	1	1	1	1	0	1	1
12321	Calu	813	CALU	1	0	1	0	1	0	1	1	1	0	1	1
18546	Pcp4	5121	PCP4	1	0	0	0	0	0	0	1	1	0	0	1
73032	Ttc9b	148014	TTC9B	0	0	0	0	0	0	1	1	0	0	0	1
66711	Sbds	51119	SBDS	0	0	1	0	0	0	1	1	0	0	0	1
232087	Mat2a	4144	MAT2A	0	0	0	0	0	0	1	1	0	0	1	1
14651	Hagh	3029	HAGH	1	0	1	0	1	1	1	1	1	0	1	1
229487	Gatb	5188	GATB	1	0	0	0	0	0	0	1	0	0	0	1
67923	Tceb1	6921	TCEB1	1	0	0	0	1	0	1	1	1	0	1	1
68917	Hint2	84681	HINT2	1	0	0	0	1	0	1	1	0	0	0	1
66162	Bola2	552900	BOLA2	1	0	0	0	0	0	0	1	0	0	0	1
77219	Ptgr2	145482	PTGR2	0	0	1	0	0	0	0	1	0	0	0	1
54563	Nup210	23225	NUP210	0	0	1	0	0	0	0	0	0	0	0	0
21985	Tpd52	7163	TPD52	1	0	1	1	1	0	1	1	0	0	1	1
56426	Pdcd10	11235	PDCD10	1	0	1	0	0	0	1	1	0	0	0	1
66208	Nenf	29937	NENF	1	0	0	0	0	0	1	1	0	0	0	1
321022	Cdv3	55573	CDV3	1	0	1	0	0	0	1	1	0	0	1	1
242662	Rims3	9783	RIMS3	0	0	0	0	0	0	1	1	0	0	0	0
105501	Abhd4	63874	ABHD4	0	0	1	0	0	0	0	1	0	0	0	0
11834	Aqr	9716	AQR	0	0	1	0	1	1	0	0	0	0	0	0
19211	Pten	5728	PTEN	1	0	0	0	1	0	0	1	0	0	1	1
100678	Psph	5723	PSPH	0	0	1	0	0	0	0	1	0	0	0	1
105663	Thtpa	79178	THTPA	0	0	1	0	0	0	0	1	0	0	0	1
70231	Gorasp2	26003	GORASP2	1	0	1	0	1	0	1	0	0	0	0	1
59287	Ncstn	23385	NCSTN	1	0	1	0	1	0	0	1	1	0	0	1
15254	Hint1	3094	HINT1	0	0	0	0	1	0	1	1	0	0	0	1
14229	Fkbp5	2289	FKBP5	1	0	0	0	0	0	0	0	0	0	0	1
109359	Fam175b	23172	FAM175B	0	0	0	0	0	0	1	1	0	0	1	1
72029	Cnpy3	10695	CNPY3	1	0	0	0	0	0	0	1	0	0	0	1
19357	Rad21	5885	RAD21	0	0	1	0	0	0	0	0	0	0	0	0
67988	Tmx3	54495	TMX3	1	0	0	0	1	0	1	1	0	0	1	1
56085	Ubqln1	29979	UBQLN1	1	0	0	0	1	0	1	1	0	0	0	1
252875	Mios	54468	MIOS	1	0	1	0	0	0	0	0	0	0	0	1
73724	Mcee	84693	MCEE	0	0	0	0	1	0	1	1	0	0	0	1
170728	Rtn4ip1	84816	RTN4IP1	0	0	1	0	1	0	1	1	0	0	0	1
218138	Gmds	2762	GMDS	0	0	1	0	0	0	0	1	0	0	0	1
76987	Hdhd2	84064	HDHD2	1	0	1	0	1	1	1	1	1	0	0	1
13612	Edil3	10085	EDIL3	0	0	0	0	0	0	1	0	0	0	0	0
11990	Atrn	8455	ATRN	0	0	1	0	1	0	0	1	1	0	0	1
68631	Cryl1	51084	CRYL1	0	0	1	0	0	0	1	1	0	0	0	1
23806	Arih1	25820	ARIH1	1	0	0	0	0	0	1	1	0	0	0	0
23996	Psmc4	5704	PSMC4	1	0	1	0	1	1	1	1	1	0	1	1
19185	Psmd4	5710	PSMD4	1	0	1	0	1	0	1	1	0	0	1	1
20947	Swap70	23075	SWAP70	1	0	1	0	1	0	0	1	0	0	0	0
73251	Setd7	80854	SETD7	1	0	1	0	0	0	0	1	0	0	1	1
14387	Gaa	2548	GAA	1	0	1	0	1	0	1	1	0	0	0	1
12460	Ccs	9973	CCS	1	0	0	0	0	0	0	1	0	0	0	1
74776	Ppa2	27068	PPA2	1	0	1	0	1	0	0	1	1	0	1	1
11305	Abca2	20	ABCA2	1	0	0	0	1	0	0	1	0	0	0	1
100041194	Ahnak2	113146	AHNAK2	0	0	0	0	0	0	1	0	0	0	0	0
245670	Rragb	10325	RRAGB	0	0	0	0	0	0	1	0	0	0	0	0
17939	Naga	4668	NAGA	0	0	1	0	0	0	0	1	0	0	0	1
232807	Ppp1r12c	54776	PPP1R12C	1	0	1	0	0	0	0	1	0	0	0	1
320717	Pptc7	160760	PPTC7	0	0	0	0	1	0	1	1	0	0	0	1
11487	Adam10	102	ADAM10	1	0	0	0	1	0	0	1	0	0	1	1
320299	Iqcb1	9657	IQCB1	1	0	0	0	1	0	0	0	0	1	0	1
70248	Dazap1	26528	DAZAP1	0	0	1	0	1	0	0	0	0	0	0	0
67544	Fam120b	84498	FAM120B	0	0	1	0	0	0	0	1	0	0	0	0
66556	Drap1	10589	DRAP1	0	0	1	0	0	0	0	0	0	0	0	0
50934	Slc7a8	23428	SLC7A8	1	0	0	0	1	0	0	1	1	0	1	1
230718	Nt5c1a	84618	NT5C1A	0	0	1	0	0	0	1	1	0	0	0	0
66827	Ttc1	7265	TTC1	0	0	0	0	0	0	1	1	0	0	0	1
212986	Scfd2	152579	SCFD2	0	0	1	0	0	0	0	1	0	0	0	1
21855	Timm17b	10245	TIMM17B	1	0	0	0	1	0	0	1	1	0	0	1
18476	Pafah1b3	5050	PAFAH1B3	0	0	1	0	0	0	1	1	0	0	0	1
170738	Kcnh7	90134	KCNH7	1	0	0	0	1	0	0	0	0	0	0	0
14852	Gspt1	2935	GSPT1	0	0	1	0	1	0	1	1	0	0	1	1
71810	Ranbp3	8498	RANBP3	1	0	0	0	0	0	0	1	0	0	0	0
69608	Sec24d	9871	SEC24D	0	0	1	0	0	0	0	0	0	0	0	0
20713	Serpini1	5274	SERPINI1	0	0	0	0	0	0	1	0	0	0	1	0
16776	Lama5	3911	LAMA5	0	0	1	0	1	0	0	0	0	0	0	0
11544	Adprh	141	ADPRH	0	0	1	0	1	0	0	1	0	0	0	1
56543	Kcnd3	3752	KCND3	1	0	0	0	1	0	0	1	1	0	0	1
76932	Arfip2	23647	ARFIP2	1	0	1	0	1	1	1	1	0	0	1	1
100383	Bsdc1	55108	BSDC1	1	0	0	0	0	0	0	1	0	0	0	1
66629	Golph3	64083	GOLPH3	0	0	1	0	1	0	0	0	0	0	0	0
12367	Casp3	836	CASP3	0	0	1	0	0	0	0	1	0	0	0	0
22218	Sumo1	7341	SUMO1	0	0	1	0	0	0	0	0	0	0	0	1
11927	Atox1	475	ATOX1	1	0	0	0	1	0	1	1	0	0	0	1
12696	Cirbp	1153	CIRBP	1	0	0	0	1	0	0	1	0	0	0	0
50917	Galns	2588	GALNS	0	0	1	0	0	0	0	1	0	0	0	1
11421	Ace	1636	ACE	1	0	0	0	0	0	0	1	0	0	0	1
70207	Taco1	51204	TACO1	0	0	0	0	1	0	1	1	0	0	1	1
50527	Ero1l	30001	ERO1A	0	0	1	0	1	0	1	1	0	0	1	1
68682	Slc44a2	57153	SLC44A2	1	0	1	0	1	0	0	1	1	0	1	1
12652	Chga	1113	CHGA	1	0	0	0	0	0	1	1	1	0	0	1
20563	Slit2	9353	SLIT2	1	0	0	0	1	0	0	0	0	1	0	0
20272	Scn7a	6332	SCN7A	0	0	1	0	0	0	0	0	0	0	0	0
16783	Lamp1	3916	LAMP1	0	0	1	0	1	0	1	1	1	0	1	1
66676	Tmed7	51014	TMED7	0	0	1	0	0	0	0	1	0	0	1	1
22378	Wbp2	23558	WBP2	0	0	1	0	1	0	1	1	1	0	1	1
14004	Chchd2	51142	CHCHD2	0	0	0	0	1	0	1	0	0	0	0	1
71795	Pitpnc1	26207	PITPNC1	1	0	1	0	1	0	0	0	1	0	1	0
